1619483473773634600,-0.014365478515625,-6.598269553264980,-7.044427512878180,1.7347241904676000,1
1619483473783560700,-0.004439208984375,-6.598076076519490,-7.044982224151490,1.7332094019904700,1
1619483473793486800,0.00548681640625,-6.597157208108900,-7.046058913472300,1.7323264816761000,1
1619483473803413500,0.01541357421875,-6.5958753516048200,-7.047452998179200,1.7315369387336100,1
1619483473813339600,0.025339599609375,-6.595628098845480,-7.048581709948180,1.7278830924011800,1
1619483473823265800,0.035265869140625,-6.595881781345610,-7.050083346682790,1.7207725297436100,1
1619483473833191700,0.045191650390625,-6.59693684335649,-7.0509630521267600,1.7131052099861200,1
1619483473843118600,0.05511865234375,-6.59820350229144,-7.051306750997900,1.706803041101990,1
1619483473853044700,0.065044677734375,-6.59923050725162,-7.051743973371390,1.7010118904799200,1
1619483473862971000,0.074970947265625,-6.599929010909800,-7.052442477029560,1.6953969732075900,1
1619483473872897500,0.0848974609375,-6.600460341307520,-7.053066746407750,1.6907270817004100,1
1619483473882823700,0.09482373046875,-6.601102146342400,-7.053326274126770,1.687134756296870,1
1619483473892749800,0.104749755859375,-6.602153701221940,-7.052867424443360,1.6849372462526000,1
1619483473902675700,0.11467578125,-6.604144582778220,-7.051377478146550,1.6833698508054000,1
1619483473912602600,0.1246025390625,-6.60665335072875,-7.0492363744646300,1.68249175279662,1
1619483473922528800,0.13452880859375,-6.608628450194000,-7.047495668277140,1.6820258888505400,1
1619483473932455000,0.144454833984375,-6.611067660039660,-7.045807569059730,1.6795141982905600,1
1619483473942381600,0.154381591796875,-6.614281945911050,-7.043804412543770,1.675257709889860,1
1619483473952307700,0.1643076171875,-6.617556437537070,-7.041825221425290,1.6706385256566100,1
1619483473962233900,0.17423388671875,-6.620368572348360,-7.040377945226430,1.6655913252696400,1
1619483473972159700,0.18415966796875,-6.622163639071580,-7.040095621153710,1.6596319784738100,1
1619483473982086700,0.194086669921875,-6.622920594918730,-7.04086251387298,1.6533498294644100,1
1619483473992012800,0.2040126953125,-6.6228598046422,-7.042180026212340,1.6479719358183400,1
1619483474001939000,0.21393896484375,-6.621846243685480,-7.043764665055270,1.6452708601661000,1
1619483474011865900,0.223865966796875,-6.620425270971660,-7.044950075447560,1.6459167568542100,1
1619483474021791700,0.233791748046875,-6.619096652716400,-7.045204926991460,1.6501640390351400,1
1619483474031718000,0.2437177734375,-6.618164924824240,-7.044306516847010,1.6577144544147000,1
1619483474041643500,0.2536435546875,-6.617406215411430,-7.043124029064180,1.665750899745520,1
1619483474051570700,0.26357080078125,-6.616115006557110,-7.043006540164350,1.6713690318882500,1
1619483474061496800,0.273496826171875,-6.614885757023100,-7.043384141305090,1.6746368015125400,1
1619483474071422700,0.283422607421875,-6.614039953848720,-7.043853512382510,1.6760018062554300,1
1619483474081350000,0.293349853515625,-6.613244419556860,-7.044229359957580,1.677563794875150,1
1619483474091275800,0.30327587890625,-6.611764994654060,-7.044414068874720,1.6826143562629800,1
1619483474101201700,0.31320166015625,-6.608547786173220,-7.044696392947440,1.694030799420920,1
1619483474111127800,0.3231279296875,-6.602889029759170,-7.044948906403780,1.7149115287557200,1
1619483474121054700,0.3330546875,-6.593996113729480,-7.045407756087180,1.7469507809646400,1
1619483474130980600,0.342980712890625,-6.580398381009700,-7.046624146139620,1.792716360709070,1
1619483474140906800,0.35290673828125,-6.560921527123450,-7.049697562235590,1.8510712267831000,1
1619483474150834000,0.362833984375,-6.537478107693790,-7.05440296344757,1.9149860650718200,1
1619483474160759800,0.372759765625,-6.512867982572320,-7.059491226497290,1.9790224839136000,1
1619483474170685700,0.382685791015625,-6.4912646380513900,-7.064068617415430,2.0329289922766400,1
1619483474180611800,0.39261181640625,-6.476037842825060,-7.06686146300435,2.071421804539110,1
1619483474190538800,0.402538818359375,-6.468110556957130,-7.067417343321440,2.0941670125715400,1
1619483474200464600,0.412464599609375,-6.468658253967760,-7.06443628168404,2.102518222939970,1
1619483474210390800,0.422390869140625,-6.4774658298015600,-7.05772304778099,2.097943754631280,1
1619483474220318000,0.43231787109375,-6.488274808585640,-7.050583112898470,2.088528568293150,1
1619483474230243600,0.44224365234375,-6.4942679115206,-7.0460337790310400,2.085251007927210,1
1619483474240169700,0.452169677734375,-6.493991432666780,-7.043804412543770,2.093629983085390,1
1619483474250095900,0.462095947265625,-6.487828818383810,-7.043005371120570,2.115311507409070,1
1619483474260022500,0.4720224609375,-6.477669827941060,-7.042594452232120,2.1475674711085900,1
1619483474269948700,0.48194873046875,-6.466470973056560,-7.041685520693660,2.183989760707320,1
1619483474279874800,0.491874755859375,-6.455604126605390,-7.040598894500730,2.2193536272943000,1
1619483474289801700,0.5018017578125,-6.448003003951910,-7.038631978341940,2.2475106312423900,1
1619483474299727600,0.5117275390625,-6.451887736430760,-7.029407053878900,2.2651629000499800,1
1619483474309653800,0.52165380859375,-6.466763818523290,-7.01264647321403,2.2746739479780200,1
1619483474319580000,0.531579833984375,-6.48240620881319,-6.995501861667630,2.2829263741470900,1
1619483474329506600,0.541506591796875,-6.49331689440608,-6.979570717564230,2.300611960702390,1
1619483474339432700,0.5514326171875,-6.496923394465450,-6.9647419817447700,2.3351104426316900,1
1619483474349358800,0.56135888671875,-6.488123417416210,-6.953750632131100,2.3916497837163500,1
1619483474359285800,0.57128564453125,-6.467043804508450,-6.947452408769730,2.4658944389700900,1
1619483474369211600,0.581211669921875,-6.4446268055170800,-6.9408169162780000,2.5420897899001800,1
1619483474379137800,0.5911376953125,-6.431129026040430,-6.931406113854050,2.6012650324463800,1
1619483474389064000,0.60106396484375,-6.429715652111170,-6.922328488907220,2.6287840307518800,1
1619483474398990600,0.610990478515625,-6.435383176353570,-6.915575507515670,2.6326883447140500,1
1619483474408916700,0.620916748046875,-6.442351261800530,-6.909993323469160,2.6303029108822300,1
1619483474418843000,0.6308427734375,-6.448367745611070,-6.905510625097160,2.6273297402903400,1
1619483474428769800,0.640769775390625,-6.453062040907140,-6.901990634277460,2.625053612051900,1
1619483474438695700,0.65069580078125,-6.45708062889874,-6.898540786084530,2.624238788537680,1
1619483474448621800,0.660621826171875,-6.460503589084740,-6.8950283940494100,2.6250451364845000,1
1619483474458547700,0.670547607421875,-6.464031178689000,-6.891430661818390,2.6258093988552700,1
1619483474468474600,0.680474609375,-6.467164800539610,-6.888170198717710,2.6266467264622400,1
1619483474478400800,0.69040087890625,-6.469528607061510,-6.885221285784240,2.6285586975634100,1
1619483474488327000,0.700326904296875,-6.470207236975430,-6.8825424219638100,2.633895966938140,1
1619483474498253800,0.71025390625,-6.46938949085176,-6.880021963575480,2.642477917322520,1
1619483474508179700,0.7201796875,-6.469400596767660,-6.876984203314780,2.650344997435810,1
1619483474518105900,0.73010595703125,-6.470593021422630,-6.871219063916800,2.6623607216611500,1
1619483474528031700,0.74003173828125,-6.473333260041480,-6.866642257520560,2.667499838115280,1
1619483474537958700,0.749958740234375,-6.475089748319980,-6.863921892645960,2.670238615429400,1
1619483474547884800,0.759884765625,-6.47690468878746,-6.862060774949190,2.6706223540499800,1
1619483474557810700,0.769810791015625,-6.478380022037030,-6.860768981572990,2.670360195982460,1
1619483474567737900,0.77973779296875,-6.478460686057810,-6.860266292747860,2.671456759047510,1
1619483474577663700,0.789663818359375,-6.4764598676294100,-6.8607567066133000,2.675045431189240,1
1619483474587589600,0.799589599609375,-6.473746517017480,-6.861202112293240,2.680466579455140,1
1619483474597515800,0.809515869140625,-6.472125053295490,-6.860595963093640,2.6859286442533100,1
1619483474607443000,0.81944287109375,-6.471899427846070,-6.858952872061730,2.6906629792988300,1
1619483474617368600,0.82936865234375,-6.472634756383300,-6.856349996086960,2.695524447855350,1
1619483474627294700,0.839294677734375,-6.475090332841870,-6.852839942139390,2.6985525635048700,1
1619483474637222000,0.849221923828125,-6.47990737773478,-6.84839640673399,2.698267024561760,1
1619483474647147800,0.859147705078125,-6.4869362534582600,-6.842942817503210,2.695211144122480,1
1619483474657073700,0.86907373046875,-6.495329403272270,-6.836639333444830,2.690990896078940,1
1619483474666999800,0.878999755859375,-6.503661178287860,-6.8301651689946600,2.6873063623473000,1
1619483474676927000,0.888927001953125,-6.509296553826330,-6.825311299222710,2.685995864270630,1
1619483474686852600,0.8988525390625,-6.509763586816190,-6.823094207695130,2.6904937602117700,1
1619483474696778800,0.90877880859375,-6.509638499131800,-6.820222451651100,2.6980665335536000,1
1619483474706705000,0.918704833984375,-6.512629497641330,-6.815625186988710,2.7024612613812100,1
1619483474716631600,0.928631591796875,-6.51668549503386,-6.8110904661685200,2.7041157505899700,1
1619483474726557700,0.9385576171875,-6.517910652914640,-6.808088361743090,2.708719737254080,1
1619483474736483800,0.94848388671875,-6.5171916909903300,-6.80620912386775,2.7151626297831500,1
1619483474746410500,0.958410400390625,-6.517665738242860,-6.802994837996360,2.7220705094754700,1
1619483474756336000,0.968336181640625,-6.5205509382903600,-6.796507814064620,2.731349794474240,1
1619483474766262300,0.97826220703125,-6.522287552824620,-6.7911588542521000,2.7404952239602800,1
1619483474776188400,0.9881884765625,-6.5194596359223100,-6.790671362996100,2.7484210485234900,1
1619483474786115000,0.998114990234375,-6.51478287628293,-6.792160724771020,2.7558193420812500,1
1619483474796041200,1.008041259765630,-6.510491901090740,-6.793035754039880,2.7637907593518500,1
1619483474805967400,1.01796728515625,-6.505915679216380,-6.792893715220690,2.7748943371683400,1
1619483474815894300,1.027894287109380,-6.496488510179520,-6.795554458862540,2.7904227456897500,1
1619483474825820200,1.037820068359380,-6.48389907771945,-6.800560304325820,2.807457174859940,1
1619483474835746300,1.047746337890630,-6.474990964120630,-6.803957545548680,2.8197590225502800,1
1619483474845672400,1.05767236328125,-6.475881190958620,-6.8013131685197300,2.824089745230970,1
1619483474855599000,1.06759912109375,-6.48166035888195,-6.7968573581546500,2.82155876544863,1
1619483474865525200,1.077525146484380,-6.486664450779560,-6.794649618977310,2.815369847680630,1
1619483474875451400,1.087451416015630,-6.489784628626700,-6.794736128216980,2.8079586946412900,1
1619483474885378300,1.09737841796875,-6.490730385044220,-6.795871269726750,2.8030226995438300,1
1619483474895304200,1.10730419921875,-6.494932512909170,-6.793273654448990,2.7995836650058600,1
1619483474905230300,1.117230224609380,-6.501311400291320,-6.78826780898571,2.796919414232670,1
1619483474915156500,1.127156494140630,-6.507405625513200,-6.783578774386640,2.7941207234248500,1
