time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch,z,y,x,1.0
1619719410030580700,-6026.232419189450,-0.6862807000914060,0.3690912358734010,-0.22308630379792600,0.5862954011047720,0.8878862490913680,0.16019426774229800,0.6235832717991460,-6.631442339548470,-5.726571474653480,4.404627290332320,1.0
1619719410040507000,-6026.222493164060,-0.6865267033589270,0.36937431116757900,-0.2229437847585640,0.5873061652226250,0.8877441941284510,0.1605265730003290,0.6239469905954860,-6.625251668214800,-5.7294666115731,4.4101729417607200,1.0
1619719410050432800,-6026.212567138670,-0.6863028392336670,0.36966273160420200,-0.2226169050515110,0.5880007814041940,0.8876625110998770,0.1607682618679300,0.6245003860141750,-6.619547903615240,-5.733870399490000,4.4130145949274300,1.0
1619719410060358000,-6026.202642089840,-0.6858169465166490,0.3698608539435860,-0.22225049264763100,0.5883516750590210,0.8876442865562050,0.1609204000045570,0.6249792820129860,-6.615714609062670,-5.737679144123200,4.4138130518287400,1.0
1619719410070283800,-6026.192716308590,-0.6852054766351320,0.36990418492763200,-0.22195922698055600,0.5882039089100290,0.8876997366613260,0.1609165777156370,0.6252424289766970,-6.615110213428740,-5.739771732488280,4.41199723457843,1.0
1619719410080209700,-6026.182790283200,-0.6846017465194410,0.36981232293603700,-0.2217895251847720,0.5876228843650360,0.8878087891361390,0.1607603596201370,0.6252935841125690,-6.617428427243230,-5.740178559723500,4.4079903370246300,1.0
1619719410090135800,-6026.172864257810,-0.6842892011888250,0.36966151894297500,-0.2217817645355870,0.5870632341390160,0.8879026397748960,0.16059962322243900,0.6251399251412140,-6.620628684589270,-5.7389569089740500,4.4047748821094600,1.0
1619719410100061700,-6026.162938232420,-0.6843080353688350,0.36947945183979300,-0.22190049924652000,0.5868366099844400,0.887954088808398,0.16057002064084400,0.6247573117543250,-6.623454847925900,-5.735913888016340,4.4044896354273000,1.0
1619719410109987800,-6026.153012207030,-0.684460483425172,0.36927969564559500,-0.22205110276037200,0.5869002540469410,0.8879808654143700,0.1606731006475800,0.624228362272468,-6.625699411982300,-5.731705914932490,4.406590699359770,1.0
1619719410119912700,-6026.143087402340,-0.6846476138310430,0.3690806500234390,-0.2221901904887270,0.5871676670788460,0.8879927761554940,0.16087189853763600,0.6236397094928030,-6.627328474488850,-5.727020971986650,4.410230517166850,1.0
1619719410129838600,-6026.1331613769500,-0.6848445096179400,0.3689289727373060,-0.22229485812693700,0.587571928864501,0.8879855585717450,0.16111494842908000,0.6231267993305690,-6.6279889842242,-5.722936917543410,4.414537274450060,1.0
1619719410139764700,-6026.1232353515600,-0.685004166671646,0.36883590501010900,-0.22234611131207500,0.5880518535846890,0.887964455659422,0.16137349196683900,0.6227422243422480,-6.627700230410700,-5.719874022841450,4.418938432018460,1.0
1619719410149690600,-6026.1133093261700,-0.6852346873088280,0.3688250108465590,-0.22237707786730900,0.5886691644070530,0.8879107673438400,0.16165121415775700,0.622505303514841,-6.626098640432950,-5.717986601659660,4.4237814881354600,1.0
1619719410159616800,-6026.103383300780,-0.6857049837930070,0.36893449149578400,-0.22243592272110100,0.5895423782980630,0.8877934938057620,0.16196420240089600,0.6224432941875440,-6.622527796208860,-5.71749268066287,4.429762900632620,1.0
1619719410169543000,-6026.09345703125,-0.6864258452358710,0.3691413111763810,-0.22253760611016400,0.590671872959801,0.8876166839588510,0.16232180737861800,0.622498179995128,-6.617258915895220,-5.717929903036360,4.437065332600470,1.0
1619719410179467800,-6026.083532226560,-0.6872594722970290,0.3694248953616050,-0.22265140819966500,0.5918628721107300,0.8874087206646830,0.16265707392446200,0.6226994861482710,-6.611014468547700,-5.719533246579770,4.444300836811960,1.0
1619719410189393700,-6026.073606445310,-0.6879742422327150,0.3696977255422860,-0.22274929194066800,0.5927853661788930,0.8872293796843180,0.16288133850606400,0.6229701827087370,-6.60562751481235,-5.721689547830820,4.449532307724650,1.0
1619719410199319800,-6026.063680175780,-0.6882815349326400,0.36987145939801500,-0.22276417832872700,0.5932002842658350,0.887138760435794,0.16296006129524500,0.6232180976359440,-6.602604367598890,-5.723664062774180,4.4514796424001500,1.0
1619719410209245700,-6026.053754394530,-0.6881901804288810,0.36990940037649600,-0.22270257319042400,0.5932095817094280,0.8871384492331160,0.16296007564460400,0.6233254405461860,-6.602053747978810,-5.724518633776900,4.4511976105883700,1.0
1619719410219171800,-6026.043828125,-0.6879909424337540,0.36984094925166600,-0.2226342463316360,0.5932296118715310,0.8871710400678670,0.16303157914813700,0.6231937703930240,-6.602589754551650,-5.723470001506810,4.451751445078850,1.0
